lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
82,1,121.5,6,10,4,2,0,0,0,1
15,1,58.35,9,9,3,4,0,3,0,1
3,1,104.72,5,2,4,0,1,0,0,1
84,2,114.34,5,13,4,2,1,3,0,1
50,1,75.0,11,11,3,2,1,0,0,1
215,0,115.6,9,28,4,4,0,0,0,0
0,0,90.71,5,11,4,1,0,3,0,1
8,2,90.0,8,26,4,4,0,0,0,1
26,0,142.0,4,15,4,2,0,0,3,0
28,0,85.5,6,20,3,2,1,0,0,1
1,1,111.35,5,30,4,3,1,0,0,1
95,1,126.0,11,26,4,1,1,0,3,0
228,0,90.95,8,27,4,4,2,0,0,0
134,1,76.84,5,29,4,3,2,0,0,1
103,1,83.66,3,21,4,5,2,0,0,0
56,0,112.2,4,8,4,5,2,0,3,0
185,0,66.13,7,6,4,0,1,0,0,0
40,1,88.2,3,20,4,1,2,3,0,1
237,1,116.62,9,13,4,11,4,0,3,0
3,5,266.67,9,26,4,2,1,0,5,1
54,0,116.1,5,6,4,2,0,3,0,0
52,0,94.5,4,12,4,3,0,3,0,0
0,0,107.0,6,30,4,1,0,3,0,1
43,1,104.4,11,1,4,3,0,0,0,0
117,1,72.25,7,27,3,4,1,0,0,1
52,1,108.0,10,17,4,1,1,3,0,1
77,2,132.3,10,7,4,2,1,0,3,1
62,2,101.15,3,28,4,3,1,0,0,1
196,3,81.81,7,4,4,10,3,0,1,1
0,1,143.0,9,5,4,1,0,0,0,1
168,1,146.7,8,13,4,1,0,0,0,0
185,3,116.77,5,6,4,2,0,0,0,1
0,2,85.0,11,14,4,1,0,3,0,1
126,0,89.25,5,15,4,2,2,3,0,0
1,2,160.0,7,23,4,1,0,0,0,1
58,0,58.3,12,23,3,4,0,1,0,1
92,2,132.6,6,1,4,4,0,0,3,1
29,1,64.67,12,1,4,3,1,0,0,1
147,1,6.0,4,4,4,3,1,0,1,1
0,0,0.0,11,10,1,2,0,0,0,1
28,0,166.0,6,28,4,2,0,0,3,0
33,1,85.5,9,14,4,1,1,0,0,1
24,0,99.5,9,7,3,2,1,0,0,1
54,2,104.4,3,31,4,3,0,0,3,1
23,0,140.9,6,2,4,3,1,0,3,0
19,0,87.0,2,23,3,5,0,0,0,1
180,1,129.7,8,3,4,5,2,0,3,0
144,0,92.55,5,25,4,4,1,0,3,0
52,0,140.4,5,31,4,3,0,0,3,1
0,1,0.0,3,9,1,1,0,0,0,1
176,1,77.89,8,18,4,3,2,0,0,1
14,0,43.43,2,15,3,5,2,0,0,1
190,0,67.09,8,25,4,3,1,3,0,0
42,0,116.1,4,30,4,1,2,3,0,0
1,0,54.0,2,20,3,1,2,0,0,1
32,1,89.3,2,5,4,2,0,0,3,1
190,0,100.3,5,6,4,2,2,0,1,0
69,0,82.45,3,30,4,4,0,0,0,0
16,0,95.0,6,16,2,1,0,0,0,1
10,1,93.0,2,24,4,4,0,0,0,1
27,1,120.12,6,22,4,2,0,0,3,1
163,0,79.2,12,2,4,2,0,3,0,0
128,0,103.5,8,9,4,5,0,3,0,0
8,1,87.53,9,3,4,1,2,3,0,1
186,0,115.0,4,22,3,2,1,0,0,0
40,0,131.4,3,18,4,2,0,0,3,1
9,2,176.42,8,25,4,3,2,1,3,1
6,2,67.0,12,8,2,1,0,0,0,1
59,2,80.3,3,2,4,3,0,0,0,1
35,1,76.5,3,16,4,2,0,0,0,1
119,0,103.7,4,28,4,4,2,0,3,0
7,0,103.0,3,11,4,4,2,0,0,0
64,1,86.4,11,18,4,2,1,0,0,0
45,1,116.1,5,21,4,2,2,3,0,1
110,0,190.8,10,14,4,2,0,0,5,0
36,2,88.4,12,21,4,4,1,0,0,1
6,2,170.0,8,14,4,2,2,0,3,1
1,2,135.4,10,10,3,1,1,3,0,1
3,1,183.0,2,29,4,3,1,0,5,1
15,1,65.6,11,25,4,10,4,0,0,0
9,1,166.0,7,13,4,3,0,0,3,1
70,0,52.0,1,27,3,5,2,0,3,1
9,2,111.35,5,31,4,2,0,0,0,1
19,0,110.0,6,22,2,2,0,0,0,1
79,1,86.4,12,22,4,1,0,0,0,1
216,1,86.63,7,18,4,1,1,0,1,0
29,0,94.5,9,15,4,2,0,0,0,1
8,2,224.5,10,2,4,4,2,0,5,1
2,0,133.0,9,23,4,2,0,3,0,1
3,0,123.0,10,19,2,2,1,0,0,0
7,1,74.8,12,13,4,8,2,3,0,1
35,0,214.76,8,17,4,3,0,0,6,0
31,0,77.0,11,13,2,2,2,0,0,1
80,0,72.25,7,15,3,2,2,0,0,1
32,0,130.5,9,9,4,2,0,0,0,0
10,0,129.0,6,29,4,2,0,3,0,0
201,0,82.45,8,6,3,3,2,0,3,1
3,0,65.0,10,2,3,2,1,0,0,1
20,1,154.0,7,17,4,0,1,0,0,1
1,1,90.0,2,4,4,4,2,3,0,1
4,1,183.5,8,5,4,1,0,0,3,1
21,0,94.0,10,26,3,3,1,0,0,1
24,0,159.0,3,24,4,1,0,0,0,0
205,0,90.95,7,24,4,2,2,0,0,0
137,0,100.8,8,23,4,4,0,0,0,0
128,0,119.7,8,8,4,4,1,0,0,0
0,0,131.0,4,30,4,1,0,0,0,1
29,0,57.0,3,1,3,3,0,0,0,1
39,1,94.5,4,24,4,0,1,3,0,1
4,1,120.5,6,12,4,0,2,0,0,1
15,1,111.6,10,20,4,4,0,0,0,1
87,0,72.25,7,11,3,6,3,0,0,1
79,1,70.0,12,19,3,1,2,0,0,1
21,2,170.0,9,23,4,2,0,0,0,1
113,0,72.25,7,15,3,2,2,0,0,1
3,0,156.0,8,29,4,1,0,0,5,1
156,0,170.28,8,17,4,4,2,0,5,0
107,2,137.7,7,13,4,3,0,0,3,1
0,2,103.5,10,4,4,3,0,0,0,1
78,2,177.3,4,7,4,2,0,0,5,1
247,0,87.0,6,6,4,1,1,1,0,0
76,1,135.0,10,12,4,4,2,0,0,0
59,1,89.1,6,20,4,1,1,3,0,1
83,0,132.6,5,7,4,2,2,0,3,0
36,1,135.9,8,14,4,0,2,0,0,1
141,0,167.4,8,31,4,4,0,0,3,1
118,1,118.8,9,17,4,2,2,3,0,1
1,1,96.0,3,23,4,1,0,0,0,1
65,0,76.5,3,10,4,1,0,3,0,1
132,1,144.9,5,27,4,2,0,0,3,1
50,1,94.5,10,21,4,2,0,0,0,1
2,0,65.0,6,29,2,1,0,0,0,1
196,1,96.05,9,4,4,3,2,3,0,1
62,2,132.3,10,13,4,3,0,0,3,1
121,0,120.0,6,9,3,1,0,0,0,0
81,0,80.75,10,22,3,2,2,0,0,1
7,1,124.0,9,7,4,0,1,0,0,0
24,0,78.0,8,19,4,3,2,0,0,0
119,0,110.0,6,7,3,2,0,0,0,1
0,0,65.0,1,20,2,1,0,0,0,1
1,0,106.0,2,26,4,1,0,0,3,1
104,2,67.9,8,11,4,3,0,0,1,1
39,2,135.9,9,12,4,0,1,0,0,1
157,0,85.5,6,30,4,3,0,3,0,0
2,1,168.0,11,17,4,3,0,1,3,0
160,0,94.5,7,25,4,2,1,3,0,0
122,0,140.27,7,28,4,5,2,0,3,1
6,0,65.0,10,26,2,1,1,0,0,1
2,1,103.0,11,23,4,1,0,0,0,1
267,1,73.37,9,19,4,5,2,0,0,1
7,2,241.0,5,25,4,2,0,0,5,1
119,0,166.5,10,22,4,1,1,1,3,0
52,2,158.4,10,17,4,1,1,0,3,1
262,0,73.95,12,26,4,3,1,0,0,0
48,2,93.5,3,20,4,2,2,0,0,1
14,2,170.0,10,7,4,2,0,0,3,1
195,0,71.22,12,2,4,2,0,0,1,0
9,1,107.0,6,13,4,1,1,0,0,1
71,0,75.0,11,25,3,2,0,0,0,1
35,2,128.7,4,18,4,1,1,0,3,1
45,2,145.35,7,9,4,2,2,0,3,1
4,0,55.0,11,27,3,2,1,0,0,1
4,1,120.0,6,6,3,3,1,0,0,1
45,2,146.7,7,10,4,0,1,0,3,1
58,1,95.48,10,18,4,4,0,0,3,1
127,2,80.1,10,30,4,0,1,3,0,1
77,1,105.3,6,26,4,0,1,0,0,0
43,1,97.0,11,16,4,1,0,3,0,1
145,0,95.4,6,2,4,3,0,0,0,0
87,0,75.0,5,8,3,3,2,0,0,1
94,0,102.68,9,3,3,2,2,0,0,1
111,0,96.9,7,24,3,1,2,0,0,0
3,0,153.0,8,11,4,3,0,3,5,0
128,0,80.75,9,15,3,1,0,0,0,1
7,1,81.0,2,8,4,3,1,3,0,1
251,1,96.3,9,3,4,1,0,0,0,0
1,0,81.0,8,8,4,2,2,3,0,1
16,0,90.38,12,7,4,4,2,0,0,1
96,1,67.5,2,13,4,1,1,0,0,1
1,0,107.0,1,6,4,1,0,0,0,1
150,1,126.9,9,16,4,2,1,0,0,1
44,0,150.3,7,1,4,2,0,0,3,0
4,1,111.0,11,22,4,1,0,0,0,0
144,0,71.0,4,24,3,1,2,0,0,1
1,0,65.0,3,9,2,2,0,0,0,1
29,2,119.77,4,5,4,4,0,0,3,1
64,0,70.46,3,10,4,13,6,3,0,0
90,1,72.25,11,20,4,2,0,0,0,0
175,1,140.4,9,17,4,1,1,0,3,0
16,0,65.52,2,16,4,3,0,0,0,1
167,0,72.25,8,18,3,4,2,0,0,1
137,2,77.0,2,7,3,1,2,0,3,1
147,1,114.3,8,6,4,1,0,0,0,0
34,2,117.0,9,25,4,1,2,0,0,1
0,1,142.67,9,8,4,3,0,0,0,1
63,1,118.8,4,19,4,3,0,0,3,1
86,1,32.5,5,20,3,2,1,0,0,1
134,0,105.3,5,5,4,2,0,0,0,0
97,2,168.3,9,27,4,3,0,0,3,0
90,0,90.95,4,15,4,5,2,0,0,0
2,1,88.0,1,22,4,2,0,0,0,1
88,1,158.4,9,16,4,2,0,0,3,1
4,0,95.0,10,25,0,1,0,0,0,1
33,0,139.52,4,24,4,4,2,0,5,0
93,1,68.0,12,10,3,1,1,0,0,1
3,0,77.0,9,21,3,0,1,0,0,1
123,1,126.3,5,6,4,2,0,0,3,1
103,0,126.72,10,21,4,3,2,0,3,0
3,2,132.6,5,16,4,2,1,0,3,1
7,1,77.77,6,13,4,1,1,0,0,1
10,0,58.0,12,11,3,2,1,0,0,1
95,2,86.25,11,14,4,3,1,0,0,1
39,1,99.86,12,27,4,2,2,0,1,1
129,0,62.0,2,4,3,3,0,0,3,1
9,1,123.2,11,10,4,3,0,0,0,1
17,1,141.0,6,3,4,1,0,0,0,1
349,0,96.67,10,4,3,5,1,0,0,1
84,0,96.3,7,17,4,3,2,3,0,0
180,1,90.95,7,13,4,4,0,0,0,1
58,0,60.0,2,5,3,2,1,0,0,1
9,1,124.0,5,18,4,1,0,3,0,1
30,2,153.0,9,1,4,2,0,1,0,1
49,0,78.3,3,7,4,2,1,0,0,0
73,1,135.9,5,18,4,2,0,0,0,1
128,2,163.2,7,1,4,4,2,0,5,1
16,1,105.82,4,12,4,3,0,0,3,1
23,1,74.8,12,1,4,3,1,3,0,1
67,0,132.3,10,17,4,2,1,0,3,0
216,3,83.83,10,23,4,3,2,0,1,1
41,0,85.0,10,24,3,3,1,0,0,1
189,1,106.75,8,15,4,4,1,1,0,0
2,0,81.0,1,26,4,1,0,3,0,1
22,1,133.0,9,27,4,2,0,0,0,1
6,1,139.0,6,30,4,1,0,3,0,1
64,1,117.9,6,19,4,1,2,0,0,1
164,0,116.1,9,4,4,2,2,3,0,0
66,0,168.3,8,6,4,2,2,0,3,0
4,1,242.0,9,14,4,2,0,0,5,0
0,0,135.0,3,21,2,0,1,0,4,1
42,1,109.31,4,28,4,3,1,3,0,1
30,0,152.78,10,3,4,3,1,0,3,0
85,1,126.9,8,13,4,2,2,0,0,1
68,1,137.4,6,3,4,2,1,0,3,1
184,0,101.05,10,4,4,3,0,0,1,0
48,2,177.3,8,18,4,3,2,0,3,1
65,1,67.81,4,1,4,2,1,0,0,1
3,0,65.0,12,6,2,0,1,0,0,1
1,0,47.25,8,29,3,1,2,1,0,1
0,0,130.0,10,16,4,0,2,3,0,1
7,1,139.0,9,11,4,0,2,0,0,1
24,3,89.0,9,12,4,0,1,3,0,1
92,0,87.3,3,18,4,2,0,0,3,1
80,1,78.3,3,7,4,2,1,0,0,0
248,0,118.0,5,26,4,2,0,0,0,0
25,1,60.0,12,27,3,3,0,0,0,1
0,0,55.0,3,15,3,4,0,0,3,1
116,0,60.0,2,28,3,2,2,0,0,0
2,0,85.0,3,20,3,4,2,0,0,1
146,0,113.56,8,9,3,3,0,0,4,1
3,0,0.0,9,25,1,2,2,0,0,1
0,0,91.0,2,18,4,1,0,0,0,1
105,0,90.95,6,26,4,3,2,3,0,1
3,0,65.0,6,6,2,0,1,0,0,1
15,3,198.5,4,6,4,4,0,0,5,1
191,1,99.45,7,27,4,4,1,0,3,0
9,0,89.0,4,19,4,1,0,3,0,0
27,2,139.0,7,6,4,1,0,3,0,1
69,1,135.9,5,10,4,1,0,0,0,1
2,1,161.0,5,28,4,1,0,0,0,1
221,0,71.28,12,31,3,1,1,0,0,1
29,1,129.73,8,15,4,2,1,3,0,0
4,1,102.0,12,5,4,2,2,0,0,1
52,0,60.0,11,12,3,3,2,0,3,1
261,2,161.25,10,22,4,1,2,1,0,0
3,1,91.0,3,8,4,3,0,0,0,1
158,1,82.88,7,2,4,2,2,3,0,1
128,0,116.1,6,10,4,2,1,3,0,0
85,1,82.45,3,29,4,4,0,0,0,1
13,0,118.0,4,10,4,0,2,0,0,1
130,1,134.1,5,28,4,1,1,0,3,1
92,1,63.75,8,6,3,3,0,0,0,1
139,0,151.2,10,8,4,1,2,0,3,0
26,2,172.0,3,26,4,2,2,0,0,1
162,2,121.5,7,25,4,0,1,0,0,0
99,1,109.5,7,9,4,1,2,3,0,1
40,0,94.5,6,21,4,3,0,0,0,1
5,0,89.0,4,5,4,1,0,3,0,1
24,2,96.9,12,7,4,4,0,0,3,1
58,0,90.0,1,27,3,3,0,0,0,1
71,0,126.5,10,22,3,1,1,1,3,1
14,1,91.0,2,7,4,2,2,0,0,0
4,1,65.0,10,24,2,1,1,0,0,1
79,0,85.5,3,26,4,1,1,3,0,1
249,1,86.62,8,27,4,1,1,0,1,0
35,0,73.1,3,2,4,2,0,3,0,0
67,1,161.1,5,12,4,3,0,1,0,1
1,1,116.0,3,2,4,4,0,0,3,1
0,0,81.0,8,6,4,1,0,0,0,1
16,0,104.0,8,15,3,1,1,1,0,1
41,0,74.88,10,27,4,4,0,0,0,1
159,2,113.4,9,29,4,3,1,3,0,0
0,0,79.0,3,29,2,1,0,0,0,1
90,0,91.8,8,10,3,2,0,3,0,1
23,1,96.0,12,4,4,0,2,0,0,1
23,3,146.2,4,10,4,3,2,0,3,1
20,0,85.0,6,2,3,1,0,3,0,1
99,2,171.9,11,7,4,2,1,0,0,1
34,1,68.45,11,27,4,5,2,0,0,1
27,0,129.5,12,31,3,3,1,0,0,1
6,1,117.04,10,3,4,2,1,0,0,1
1,1,66.0,2,17,2,1,0,0,0,1
27,0,141.46,4,15,4,6,2,0,3,0
12,0,161.0,12,10,4,1,0,0,3,1
58,3,86.4,11,18,4,2,1,0,0,1
22,1,139.0,8,21,4,0,2,3,0,0
162,0,80.75,8,27,4,2,2,3,0,0
124,0,96.9,7,14,3,5,2,0,0,1
2,2,164.5,10,9,4,2,0,0,3,1
78,2,96.0,11,26,4,1,0,0,0,1
47,1,72.76,9,22,4,1,0,0,0,1
6,0,316.0,8,13,4,1,0,1,5,0
32,1,0.0,11,7,1,0,1,3,3,1
66,1,231.0,11,17,4,3,0,1,5,0
215,1,90.95,7,29,4,7,2,0,0,1
35,0,128.4,6,27,4,5,1,0,3,0
155,0,117.42,8,30,4,11,4,0,0,0
62,1,109.8,9,3,4,1,0,0,0,1
0,0,205.0,9,27,2,1,0,0,3,0
2,1,136.0,6,11,4,1,0,0,3,1
115,1,77.18,8,3,4,4,0,0,0,1
124,1,94.5,5,5,4,3,0,3,0,0
8,2,126.0,9,20,4,1,2,0,0,1
109,4,118.46,7,6,4,4,2,0,3,1
48,1,105.3,3,9,4,3,0,0,3,1
17,0,79.0,3,9,4,2,0,3,0,1
74,2,127.8,12,10,4,1,0,1,0,1
1,0,95.0,4,6,0,2,0,0,0,1
185,1,90.95,7,5,4,4,0,0,0,0
117,0,82.45,4,27,4,4,1,3,0,0
5,0,65.0,7,10,2,0,2,0,0,1
49,1,161.1,8,21,4,0,2,0,0,1
117,1,131.4,8,24,4,5,2,0,3,0
59,0,113.41,4,12,4,5,2,0,3,1
20,0,76.81,9,1,4,5,2,0,0,1
143,1,126.9,9,5,4,2,1,0,0,1
18,1,160.67,9,28,4,3,0,1,3,1
52,1,131.4,3,22,4,3,0,0,3,0
270,1,80.0,4,20,3,4,0,0,0,1
8,0,0.0,10,6,1,1,0,0,0,1
22,0,102.88,12,4,4,2,2,0,1,1
21,0,63.75,11,21,3,5,1,0,0,1
17,1,61.88,2,13,4,2,2,0,0,1
7,0,75.2,11,24,4,1,0,0,0,1
122,1,108.0,10,4,4,1,0,3,0,0
138,1,105.9,5,31,4,3,0,0,0,1
19,0,89.0,9,12,4,0,1,3,0,1
140,2,131.7,7,3,4,1,2,0,3,1
148,2,79.2,12,8,4,3,0,3,0,0
163,0,96.88,9,10,3,5,2,0,0,1
93,1,122.4,11,3,4,3,0,0,3,1
2,0,120.0,6,2,4,2,0,0,0,1
157,0,133.6,10,7,3,1,0,0,3,0
199,0,77.89,12,28,4,4,2,0,3,0
11,1,68.53,4,5,4,1,0,3,0,1
45,2,94.5,10,22,4,3,0,0,0,1
221,1,72.75,8,12,4,2,2,0,3,1
4,0,66.0,1,4,2,0,1,0,0,1
45,0,85.0,3,21,3,2,1,0,0,1
38,1,94.5,10,6,4,3,0,0,0,1
126,0,79.2,11,5,4,1,1,3,0,1
128,2,96.05,7,8,4,3,2,3,0,1
42,1,164.33,10,20,4,3,0,0,0,0
87,1,112.01,5,29,4,2,2,0,1,1
26,1,89.0,2,3,4,4,0,0,0,1
76,1,80.3,2,21,4,1,2,0,0,1
38,0,90.95,8,21,4,0,2,0,0,1
0,0,90.0,5,13,3,2,0,0,0,1
4,2,152.85,4,17,4,1,2,0,5,1
17,1,85.47,6,12,4,0,1,0,0,1
76,0,69.12,3,24,4,4,2,0,0,1
19,0,115.0,3,3,4,1,0,3,0,0
0,0,153.15,5,10,4,1,0,0,5,1
81,0,85.0,9,5,3,5,1,0,0,1
9,1,80.47,10,30,4,0,2,3,0,1
3,4,155.68,9,20,4,3,0,0,1,1
142,1,85.5,7,1,4,2,0,3,0,1
30,0,89.1,9,25,4,0,2,3,0,0
21,0,156.0,5,21,4,1,2,0,3,0
87,1,146.7,6,29,4,4,0,0,3,1
3,0,65.0,11,5,2,1,0,0,0,1
73,0,107.1,4,7,4,3,2,0,3,0
14,1,149.33,6,3,4,2,1,0,3,1
96,2,118.8,10,19,4,4,0,0,0,1
41,0,157.28,8,26,4,2,2,0,3,1
20,1,127.0,2,14,4,1,2,0,3,0
35,1,100.1,3,2,4,2,0,0,0,0
21,1,85.0,10,7,3,1,0,0,0,1
201,0,98.1,10,1,4,1,1,3,0,0
128,1,103.5,8,9,4,5,0,3,0,1
1,0,121.0,6,11,4,1,0,0,0,1
21,0,101.15,5,29,4,3,2,0,0,1
4,1,65.0,10,12,2,0,1,0,0,1
193,1,120.7,12,28,4,4,0,0,3,0
58,1,75.0,11,19,3,1,2,0,0,1
120,3,80.75,6,18,3,3,2,0,0,1
33,0,121.5,3,26,4,1,1,0,0,0
194,0,86.63,7,9,4,1,2,0,1,0
68,2,65.0,12,2,2,1,0,0,0,1
254,0,91.0,9,16,3,2,0,1,0,1
0,1,145.0,9,15,2,1,0,0,0,1
149,0,72.25,7,10,4,4,2,0,0,0
89,0,135.9,9,2,4,2,0,0,0,0
54,0,94.0,11,6,2,3,2,0,3,1
48,0,149.4,9,18,4,2,2,0,3,0
36,1,104.49,5,7,4,1,0,3,0,1
52,3,103.7,12,4,4,2,2,0,0,1
59,0,80.75,4,28,3,3,0,0,0,1
76,0,135.15,5,31,4,5,0,0,0,0
2,0,79.0,2,13,4,1,0,3,0,0
177,0,80.75,10,14,3,2,1,0,0,1
5,0,96.0,12,19,4,2,1,0,0,1
18,1,107.65,10,16,4,3,2,0,3,1
17,1,125.8,12,29,4,3,1,0,3,1
5,0,91.0,2,16,4,3,0,0,0,1
9,0,89.0,4,8,4,1,0,3,0,0
1,0,139.0,7,8,4,1,0,3,0,0
43,1,88.2,3,20,4,1,2,3,0,1
141,0,118.06,7,3,3,2,2,1,3,0
88,0,116.1,6,10,4,2,1,3,0,0
50,0,87.84,8,29,3,3,1,0,0,1
77,2,95.7,3,22,4,4,0,0,0,0
22,1,297.0,8,5,4,1,0,1,5,1
33,0,65.0,9,28,1,2,0,0,0,1
0,2,0.0,4,27,1,0,0,0,3,1
6,0,108.05,10,13,4,1,0,3,3,1
31,0,95.0,10,9,2,2,2,0,0,1
3,1,110.5,12,28,4,4,0,0,0,1
87,1,80.75,4,9,4,2,2,3,0,1
13,2,260.0,11,10,4,1,0,0,6,1
105,0,89.3,3,5,4,1,2,0,0,1
0,0,0.0,8,3,1,0,1,0,0,1
24,2,114.0,10,8,4,3,0,3,0,1
4,0,134.0,3,24,4,2,0,3,0,0
1,0,86.43,12,27,3,5,2,0,0,1
1,0,75.0,11,23,3,1,0,0,0,1
172,0,180.9,10,4,4,3,0,0,5,0
15,1,141.68,9,15,4,2,0,0,3,1
57,2,202.5,10,12,4,2,0,1,3,1
3,0,55.0,3,27,3,2,2,0,0,1
46,1,71.1,3,12,4,1,1,3,0,1
96,1,118.8,10,7,4,2,1,0,0,0
136,0,96.3,6,28,4,3,0,0,0,0
31,0,157.5,10,7,4,1,0,0,3,1
19,1,68.26,11,20,4,5,2,0,0,1
40,0,139.5,10,5,4,2,0,0,3,0
29,3,186.2,10,5,4,2,0,0,3,1
65,1,109.9,7,27,4,2,0,0,0,1
124,2,72.25,12,28,4,3,1,0,0,1
210,0,0.0,10,8,4,3,1,1,0,1
5,1,124.0,9,5,4,1,0,0,0,0
92,1,80.75,6,26,3,1,2,0,0,1
0,1,106.0,11,9,4,3,1,0,0,1
1,0,110.71,7,7,4,1,0,3,0,1
42,1,75.95,1,17,4,0,2,0,0,1
36,0,133.2,6,9,4,2,0,0,3,0
48,1,125.1,9,27,4,1,0,3,0,1
3,0,107.0,8,11,4,2,0,0,0,1
78,1,96.3,4,14,4,3,0,0,0,1
10,0,206.55,12,31,3,2,0,0,0,1
8,1,104.25,12,13,4,0,1,0,1,1
28,0,87.0,3,7,3,3,1,0,0,1
0,0,95.0,1,2,4,1,0,3,0,1
6,0,106.0,7,20,3,1,0,0,0,1
186,0,137.7,8,27,4,1,0,0,3,0
128,0,142.25,6,26,3,1,2,1,0,1
13,2,186.0,5,14,4,1,1,0,3,1
119,0,155.7,8,7,4,6,4,0,3,0
49,1,75.95,1,24,4,3,2,0,0,1
28,2,110.0,10,28,4,2,0,3,0,1
93,1,126.9,6,20,4,1,1,0,0,1
0,1,65.0,5,17,2,3,0,0,0,1
40,0,75.0,10,28,3,3,0,0,3,1
80,1,80.3,3,3,4,3,0,0,0,1
89,0,96.3,4,12,4,3,0,0,0,1
23,0,55.0,12,4,3,2,2,0,0,1
1,1,176.0,5,21,4,1,0,0,3,0
43,0,116.1,3,25,4,2,1,3,0,1
28,0,113.1,4,12,4,3,0,0,0,1
129,1,80.75,5,13,3,2,1,0,0,1
7,2,137.0,8,24,4,1,0,3,0,1
49,2,98.87,6,8,4,3,0,0,3,1
21,1,140.0,8,30,4,1,0,0,0,1
6,0,148.0,8,7,4,2,2,3,0,1
0,0,135.0,5,17,4,1,0,0,0,1
92,2,117.0,10,6,4,1,0,3,0,1
19,0,6.0,11,7,4,1,1,0,3,1
81,0,80.75,10,16,3,3,2,0,0,1
180,0,96.3,8,28,4,0,2,0,0,0
0,0,127.0,2,15,4,0,1,0,3,1
161,3,94.0,11,28,4,4,1,0,0,1
33,2,99.0,9,25,4,0,1,3,0,1
131,2,121.5,7,3,4,0,2,0,0,1
60,2,89.25,10,25,4,2,2,0,0,1
121,0,62.5,11,16,3,4,2,3,0,1
0,0,93.0,1,17,4,0,1,0,0,1
2,0,65.0,8,7,2,1,2,0,0,1
15,0,89.0,7,20,4,1,0,3,0,0
2,0,95.0,11,25,4,2,0,3,0,1
61,0,68.0,11,19,3,1,2,0,0,0
113,0,119.85,6,13,4,5,2,0,0,0
27,1,99.0,4,12,4,2,0,3,0,0
35,1,157.5,10,7,4,2,0,0,3,1
4,2,145.0,9,22,4,1,0,0,0,1
16,0,127.5,4,7,4,3,1,0,3,0
24,2,145.0,10,24,4,1,0,0,0,1
118,1,90.95,4,10,4,3,2,0,0,1
70,0,150.3,7,3,4,4,2,0,3,0
23,1,147.9,11,22,4,4,0,0,5,0
18,0,85.0,7,17,3,1,2,0,0,1
18,0,79.0,3,15,4,4,0,3,0,1
8,1,105.0,7,20,4,1,0,0,0,1
5,2,157.0,4,12,4,3,0,0,3,1
6,1,136.67,5,16,4,2,1,0,0,1
41,0,76.5,8,28,3,1,2,0,0,1
159,0,144.0,9,19,4,2,1,0,0,0
14,2,147.0,5,8,4,0,2,0,3,1
4,1,98.0,3,28,4,0,1,3,0,1
10,1,65.0,7,4,2,1,1,0,0,1
22,0,75.0,10,20,3,3,0,0,3,1
30,1,116.1,5,11,4,2,0,3,0,1
5,0,146.0,3,26,4,5,2,0,3,0
44,0,75.6,10,25,4,0,2,0,0,1
77,2,128.7,4,14,4,3,0,0,3,1
58,2,158.53,6,10,4,2,1,0,3,1
26,1,108.58,11,11,4,2,2,0,3,1
2,1,65.0,11,2,2,2,0,0,0,1
72,0,97.54,7,27,4,1,0,0,1,1
11,1,110.46,7,24,4,2,2,0,0,1
131,2,72.77,8,5,4,2,0,3,0,1
179,1,97.7,6,3,4,2,0,0,3,1
49,1,79.2,11,21,4,2,1,3,0,0
4,0,132.13,9,8,4,6,2,0,0,1
10,0,107.0,10,2,4,2,2,0,3,0
202,0,109.8,10,22,4,1,2,0,3,0
54,2,168.3,7,25,4,5,1,0,3,1
48,1,139.5,10,11,4,3,0,0,3,1
0,2,0.0,12,19,1,1,1,0,6,1
1,0,125.0,5,31,4,1,0,0,0,1
118,1,118.8,8,2,4,3,0,0,3,1
32,1,66.59,12,17,4,2,2,3,0,1
157,0,112.0,7,14,3,3,0,0,0,0
133,1,95.2,6,28,4,8,2,0,0,1
17,1,151.0,6,30,4,3,0,0,0,0
0,0,112.2,9,30,3,1,0,1,0,1
1,1,65.0,4,5,2,1,0,0,0,1
0,0,65.0,5,2,2,0,1,0,0,1
104,1,88.4,12,8,4,3,1,0,0,1
0,1,90.0,12,26,4,2,2,3,0,1
90,0,80.75,4,16,4,2,2,0,0,1
19,0,66.0,2,20,3,1,2,0,0,1
113,1,78.0,3,31,4,3,0,0,1,1
52,1,96.9,12,9,4,2,2,0,3,1
141,1,72.76,5,23,4,0,1,3,0,1
238,3,124.2,9,13,4,3,0,0,0,1
40,0,67.0,3,13,2,1,2,0,0,1
17,2,196.0,7,23,4,1,0,0,3,1
74,0,81.25,7,23,3,2,2,0,0,1
88,1,126.9,4,30,4,1,0,0,0,1
18,0,154.0,11,30,4,2,0,0,3,1
73,0,85.5,3,18,4,2,0,3,0,1
79,1,96.62,4,4,4,5,1,0,3,0
3,0,0.0,11,18,1,2,0,0,0,1
11,1,133.5,3,26,4,2,2,0,0,1
208,1,72.25,12,1,4,3,0,0,0,0
82,3,149.4,9,13,4,7,2,0,3,1
46,0,104.4,4,1,4,2,0,0,3,0
11,1,103.1,12,19,4,3,1,0,0,1
13,0,91.0,6,23,4,1,0,0,0,1
69,1,117.18,4,10,4,2,2,1,3,1
